fare_amount,tip_amount,tolls_amount,mta_tax,tpep_dropoff_datetime,payment_type,cluster,VendorID,tpep_pickup_datetime,dropoff_latitude,passenger_count,RatecodeID,total_amount
10.0,1.0,0.0,0.5,85,1,0,2,47,40.78971481,2,1,11.8
14.5,3.06,0.0,0.5,96,1,0,2,47,40.75283051,1,1,18.36
14.5,3.82,0.0,0.5,94,1,0,2,47,40.7416687,1,1,19.12
6.0,0.0,0.0,0.5,78,2,0,2,47,40.73955917,1,1,6.8
12.0,0.0,0.0,0.5,89,1,0,2,47,40.75120163,1,1,12.8
9.5,2.06,0.0,0.5,87,1,0,2,47,40.76971054,5,1,12.36
5.0,1.16,0.0,0.5,78,1,0,2,47,40.75033951,1,1,6.96
11.0,0.0,0.0,0.5,89,2,0,2,47,40.75883865,1,1,11.8
24.0,6.2,0.0,0.5,85,1,2,2,47,40.76808929,1,1,31.0
6.5,1.46,0.0,0.5,80,1,0,2,47,40.75094986,2,1,8.76
4.5,0.0,0.0,0.5,77,2,0,2,47,40.77088928,1,1,5.3
9.5,0.0,0.0,0.5,87,2,0,2,47,40.75909805,5,1,10.3
9.5,3.09,0.0,0.5,85,1,0,2,47,40.75003815,4,1,13.39
16.5,1.0,0.0,0.5,96,1,0,2,47,40.76114273,2,1,18.3
6.5,0.0,0.0,0.5,80,2,0,2,47,40.71551132,1,1,7.3
18.5,11.0,0.0,0.5,103,1,2,2,47,40.7562294,1,1,30.3
5.0,0.0,0.0,0.5,77,2,0,2,47,40.71120071,1,1,5.8
20.0,0.0,0.0,0.5,105,2,2,2,47,40.76384735,1,1,20.8
10.5,1.0,0.0,0.5,88,1,0,2,47,40.76185226,3,1,12.3
6.5,0.65,0.0,0.5,80,1,0,2,47,40.77315903,1,1,7.95
14.0,0.0,0.0,0.5,93,1,0,2,47,40.75109482,1,1,14.8
4.0,1.0,0.0,0.5,76,1,0,2,47,40.73667908,1,1,5.8
13.0,0.0,0.0,0.5,91,2,0,2,47,40.73423004,1,1,13.8
6.5,5.0,0.0,0.5,80,1,0,2,47,40.71327972,1,1,12.3
8.0,1.76,0.0,0.5,82,1,0,2,47,40.75429153,1,1,10.56
4.5,1.06,0.0,0.5,77,1,0,2,47,40.75911713,1,1,6.36
8.5,1.86,0.0,0.5,84,1,0,2,47,40.76529694,1,1,11.16
4.0,0.96,0.0,0.5,75,1,0,2,47,40.75114059,1,1,5.76
11.5,3.08,0.0,0.5,89,1,0,2,47,40.7670784,3,1,15.38
4.0,0.0,0.0,0.5,77,2,0,2,47,40.75471115,1,1,4.8
3.5,0.0,0.0,0.5,75,2,0,2,47,40.71382904,1,1,4.3
10.5,0.0,0.0,0.5,86,2,0,2,47,40.68693924,1,1,11.3
28.5,3.0,5.54,0.5,101,1,2,2,47,40.78393936,1,1,37.84
4.5,0.0,0.0,0.5,77,2,0,2,47,40.77460861,1,1,5.3
10.5,2.26,0.0,0.5,87,1,0,2,47,40.75065613,1,1,13.56
10.5,0.0,0.0,0.5,87,2,0,2,47,40.7629509,1,1,11.3
5.0,1.74,0.0,0.5,77,1,0,2,47,40.73601151,1,1,7.54
5.5,10.0,0.0,0.5,78,1,0,2,47,40.7266922,6,1,16.3
4.5,0.0,0.0,0.5,77,2,0,2,47,40.7759819,1,1,5.3
10.5,2.26,0.0,0.5,89,1,0,2,47,40.76139069,1,1,13.56
18.5,3.86,0.0,0.5,101,1,2,2,47,40.76139069,1,1,23.16
4.5,1.59,0.0,0.5,77,1,0,2,47,40.73429108,1,1,6.89
7.0,0.0,0.0,0.5,81,2,0,2,47,40.76062012,1,1,7.8
6.0,1.36,0.0,0.5,79,1,0,2,47,40.77412796,1,1,8.16
5.0,1.16,0.0,0.5,77,1,0,2,47,40.74598312,6,1,6.96
6.0,0.0,0.0,0.5,80,2,0,2,47,40.77050018,3,1,6.8
16.0,2.0,0.0,0.5,89,1,2,2,47,40.7863884,1,1,18.8
13.5,0.0,0.0,0.5,86,2,0,2,47,40.73527908,1,1,14.3
10.5,2.82,0.0,0.5,86,1,0,2,47,40.76488876,5,1,14.12
31.5,7.57,5.54,0.5,98,1,1,2,47,40.77449036,1,1,45.41
23.0,4.76,0.0,0.5,107,1,2,2,47,40.73103714,1,1,28.56
4.5,1.32,0.0,0.5,77,1,0,2,47,40.77223969,6,1,6.62
16.5,1.0,0.0,0.5,97,1,0,2,47,40.74060822,6,1,18.3
9.0,1.96,0.0,0.5,85,1,0,2,47,40.76158142,1,1,11.76
6.5,1.46,0.0,0.5,81,1,0,2,47,40.75011826,1,1,8.76
5.0,1.16,0.0,0.5,78,1,0,2,47,40.73342133,1,1,6.96
8.5,1.86,0.0,0.5,83,1,0,2,47,40.78916931,4,1,11.16
6.5,1.82,0.0,0.5,80,1,0,2,47,40.75028992,1,1,9.12
24.0,6.2,0.0,0.5,87,1,2,2,47,40.84122849,6,1,31.0
8.0,0.0,0.0,0.5,84,2,0,2,47,40.75003815,1,1,8.8
5.5,0.0,0.0,0.5,77,2,0,2,47,40.79072571,1,1,6.3
10.0,2.16,0.0,0.5,89,1,0,2,47,40.75873947,1,1,12.96
7.5,1.66,0.0,0.5,83,1,0,2,47,40.73427582,5,1,9.96
10.5,2.26,0.0,0.5,87,1,0,2,47,40.72578812,1,1,13.56
4.5,0.8,0.0,0.5,77,1,0,2,47,40.74132919,1,1,6.1
10.0,0.0,0.0,0.5,80,2,0,2,47,40.81291962,1,1,10.8
7.5,1.66,0.0,0.5,83,1,0,2,47,0.0,1,1,9.96
12.5,2.0,0.0,0.5,90,1,0,2,47,40.77249527,1,1,15.3
15.0,0.0,0.0,0.5,96,2,0,2,47,40.73746872,1,1,15.8
7.0,1.56,0.0,0.5,81,1,0,2,47,40.76789856,1,1,9.36
12.0,0.0,0.0,0.5,89,2,0,2,47,40.76691818,5,1,12.8
12.0,0.0,0.0,0.5,89,2,0,2,47,40.79283524,6,1,12.8
8.0,2.2,0.0,0.5,83,1,0,2,47,40.74900055,1,1,11.0
10.5,0.0,0.0,0.5,88,2,0,2,47,40.76477051,1,1,11.3
9.0,0.0,0.0,0.5,86,2,0,2,47,40.76448059,1,1,9.8
11.0,0.0,0.0,0.5,88,1,0,2,47,40.77949142,1,1,11.8
4.0,0.0,0.0,0.5,77,2,0,2,47,40.73449326,1,1,4.8
11.0,1.0,0.0,0.5,88,1,0,2,47,0.0,1,1,12.8
10.0,2.16,0.0,0.5,81,1,0,2,47,40.72230911,1,1,12.96
8.5,2.32,0.0,0.5,85,1,0,2,47,40.77769089,1,1,11.62
11.0,2.36,0.0,0.5,89,1,0,2,47,40.77514267,1,1,14.16
29.0,0.0,0.0,0.5,104,2,2,2,47,40.71400833,1,1,29.8
7.0,2.34,0.0,0.5,81,1,0,2,47,40.76607513,1,1,10.14
7.5,1.66,0.0,0.5,84,1,0,2,47,40.75947189,1,1,9.96
9.0,2.45,0.0,0.5,86,1,0,2,47,40.7541008,1,1,12.25
8.5,0.0,0.0,0.5,85,2,0,2,47,40.76399612,3,1,9.3
6.5,0.0,0.0,0.5,80,2,0,2,47,40.78821564,6,1,7.3
8.5,0.0,0.0,0.5,83,2,0,2,47,40.76259613,6,1,9.3
9.0,1.96,0.0,0.5,86,1,0,2,47,40.74370956,2,1,11.76
8.5,2.0,0.0,0.5,84,1,0,2,47,40.74079132,5,1,11.3
13.0,0.0,0.0,0.5,95,2,0,2,47,40.77064896,2,1,13.8
10.0,1.5,0.0,0.5,86,1,0,2,47,40.74119186,6,1,12.3
4.5,1.06,0.0,0.5,77,1,0,2,47,40.77552032,2,1,6.36
5.0,1.16,0.0,0.5,77,1,0,2,47,40.7298317,1,1,6.96
13.5,1.5,0.0,0.5,96,1,0,2,47,40.75027084,1,1,15.8
4.5,1.0,0.0,0.5,76,1,0,2,47,40.78367615,6,1,6.3
8.0,1.76,0.0,0.5,84,1,0,2,47,40.76139069,1,1,10.56
10.0,0.0,0.0,0.5,88,2,0,2,47,40.74996185,1,1,10.8
11.0,2.36,0.0,0.5,89,1,0,2,47,40.74470901,1,1,14.16
3.5,1.08,0.0,0.5,76,1,0,2,47,40.75326538,1,1,5.38
14.0,2.96,0.0,0.5,92,1,0,2,47,40.77421951,1,1,17.76
7.5,2.49,0.0,0.5,82,1,0,2,47,40.76099014,1,1,10.79
5.5,0.0,0.0,0.5,80,2,0,2,47,40.7530899,1,1,6.3
28.0,6.87,5.54,0.5,96,1,2,2,47,40.77035904,1,1,41.21
8.0,1.76,0.0,0.5,83,1,0,2,47,40.76053238,1,1,10.56
6.0,1.36,0.0,0.5,80,1,0,2,47,40.74971008,1,1,8.16
6.0,0.0,0.0,0.5,79,2,0,2,47,40.77543259,2,1,6.8
21.5,0.0,0.0,0.5,109,2,2,2,47,40.7150383,1,1,22.3
6.5,1.46,0.0,0.5,78,1,0,2,48,40.72537994,6,1,8.76
6.5,0.0,0.0,0.5,80,2,0,2,48,40.78157043,1,1,7.3
8.5,1.86,0.0,0.5,84,1,0,2,48,40.77473831,1,1,11.16
9.5,2.06,0.0,0.5,86,1,0,2,48,40.74882889,1,1,12.36
10.0,2.16,0.0,0.5,87,1,0,2,48,40.74154663,1,1,12.96
8.0,0.0,0.0,0.5,84,2,0,2,48,40.74966812,1,1,8.8
5.5,0.0,0.0,0.5,79,2,0,2,48,40.79875946,3,1,6.3
16.0,0.0,0.0,0.5,94,2,2,2,48,40.78966141,5,1,16.8
7.0,0.0,0.0,0.5,83,2,0,2,48,40.7575531,1,1,7.8
10.5,0.0,0.0,0.5,89,2,0,2,48,40.75434875,1,1,11.3
22.0,4.56,0.0,0.5,93,1,2,2,48,40.75401306,5,1,27.36
16.0,0.0,0.0,0.5,89,2,2,2,48,40.7411232,3,1,16.8
7.5,2.49,0.0,0.5,84,1,0,2,48,40.70433044,2,1,10.79
19.5,0.0,0.0,0.5,103,2,2,2,48,40.75857162,1,1,20.3
11.5,0.0,0.0,0.5,89,2,0,2,48,40.79325867,1,1,12.3
5.5,1.26,0.0,0.5,78,1,0,2,48,0.0,2,1,7.56
12.0,2.56,0.0,0.5,91,1,0,2,48,40.74354553,1,1,15.36
19.0,3.96,0.0,0.5,101,1,2,2,48,40.78456497,2,1,23.76
8.5,1.86,0.0,0.5,85,1,0,2,48,40.75241089,5,1,11.16
4.0,1.44,0.0,0.5,76,1,0,2,48,40.77748871,1,1,6.24
6.0,2.04,0.0,0.5,79,1,0,2,48,40.73448944,1,1,8.84
17.0,3.56,0.0,0.5,95,1,2,2,48,40.74295044,1,1,21.36
13.5,0.0,0.0,0.5,89,2,0,2,48,40.71053314,1,1,14.3
7.5,0.0,0.0,0.5,81,2,0,2,48,40.71373367,6,1,8.3
5.5,1.26,0.0,0.5,79,1,0,2,48,40.7348938,1,1,7.56
9.5,0.0,0.0,0.5,88,2,0,2,48,40.76196671,1,1,10.3
6.0,1.36,0.0,0.5,80,1,0,2,48,40.75348282,1,1,8.16
32.0,7.67,5.54,0.5,111,1,1,2,48,40.75498581,1,1,46.01
15.5,0.0,0.0,0.5,92,2,2,2,48,40.81918335,3,1,16.3
12.5,3.32,0.0,0.5,86,1,0,2,48,40.72267914,2,1,16.62
5.0,0.87,0.0,0.5,78,1,0,2,48,40.78992844,1,1,6.67
4.5,1.06,0.0,0.5,78,1,0,2,48,40.75506592,2,1,6.36
6.5,1.82,0.0,0.5,80,1,0,2,48,40.71377182,2,1,9.12
12.5,2.66,0.0,0.5,86,1,0,2,48,40.74981689,1,1,15.96
13.5,0.0,0.0,0.5,92,2,0,2,48,40.77531815,4,1,14.3
10.5,1.2,0.0,0.5,89,1,0,2,48,40.75778961,1,1,12.5
10.5,2.26,0.0,0.5,88,1,0,2,48,40.74880981,5,1,13.56
12.5,2.66,0.0,0.5,90,1,0,2,48,40.77170944,6,1,15.96
32.0,6.56,0.0,0.5,115,1,2,2,48,40.70988083,1,1,39.36
10.0,2.16,0.0,0.5,86,1,0,2,48,40.74459839,2,1,12.96
36.0,6.0,5.54,0.5,118,1,1,2,48,40.76276779,1,1,48.34
5.5,0.0,0.0,0.5,79,2,0,2,48,40.75202942,1,1,6.3
5.5,0.0,0.0,0.5,80,2,0,2,48,40.7537384,1,1,6.3
33.5,7.97,5.54,0.5,105,1,1,2,48,40.77423096,1,1,47.81
18.0,0.0,0.0,0.5,101,2,0,2,48,40.78855515,1,1,18.8
5.5,1.89,0.0,0.5,79,1,0,2,48,40.80897522,1,1,8.19
14.5,2.3,0.0,0.5,94,1,0,2,48,40.77370071,1,1,17.6
16.0,3.36,0.0,0.5,100,1,0,2,48,40.75781631,6,1,20.16
16.5,1.0,0.0,0.5,97,1,2,2,48,40.76093292,1,1,18.3
12.0,2.56,0.0,0.5,90,1,0,2,48,40.75128555,1,1,15.36
9.5,1.54,0.0,0.5,88,1,0,2,48,40.73807526,6,1,11.84
4.5,1.06,0.0,0.5,78,1,0,2,48,40.77952194,1,1,6.36
10.0,0.0,0.0,0.5,88,2,0,2,48,40.7652092,1,1,10.8
6.5,0.0,0.0,0.5,82,2,0,2,48,40.7526474,1,1,7.3
7.0,0.0,0.0,0.5,82,2,0,2,48,40.74467087,6,1,7.8
16.5,0.7,0.0,0.5,96,1,2,2,48,40.76185608,1,1,18.0
20.0,4.16,0.0,0.5,96,1,2,2,48,40.70500183,1,1,24.96
12.5,0.0,0.0,0.5,91,2,0,2,48,40.75782013,2,1,13.3
5.0,1.45,0.0,0.5,79,1,0,2,48,40.72341156,1,1,7.25
12.5,0.0,0.0,0.5,93,2,0,2,48,40.75865555,6,1,13.3
22.0,0.0,0.0,0.5,103,2,2,2,48,40.7576828,1,1,22.8
6.5,1.46,0.0,0.5,82,1,0,2,48,40.76021194,2,1,8.76
9.5,2.06,0.0,0.5,86,1,0,2,48,40.74861908,6,1,12.36
8.0,1.76,0.0,0.5,84,1,0,2,48,40.73307037,1,1,10.56
8.0,1.76,0.0,0.5,84,1,0,2,48,40.7676506,1,1,10.56
11.5,0.0,0.0,0.5,90,2,0,2,48,40.73885345,5,1,12.3
15.0,0.0,0.0,0.5,95,2,0,2,48,40.77402878,1,1,15.8
14.5,0.0,0.0,0.5,95,2,0,2,48,40.76018143,1,1,15.3
9.5,0.0,0.0,0.5,86,2,0,2,48,40.75761795,1,1,10.3
34.0,8.07,5.54,0.5,107,1,1,2,48,40.7743454,1,1,48.41
6.0,2.04,0.0,0.5,81,1,0,2,48,40.74869156,1,1,8.84
17.0,0.0,0.0,0.5,99,1,0,2,48,40.77450562,5,1,17.8
5.0,0.0,0.0,0.5,79,2,0,2,48,40.75136185,1,1,5.8
4.5,1.06,0.0,0.5,78,1,0,2,48,40.75886917,2,1,6.36
9.0,2.94,0.0,0.5,86,1,0,2,48,40.75751114,6,1,12.74
10.5,1.5,0.0,0.5,90,1,0,2,48,40.76545715,6,1,12.8
12.5,2.66,0.0,0.5,91,1,0,2,48,40.76044846,5,1,15.96
9.0,0.0,0.0,0.5,86,2,0,2,48,40.76412964,1,1,9.8
8.5,1.86,0.0,0.5,84,1,0,2,48,40.74755096,1,1,11.16
23.0,4.76,0.0,0.5,99,1,2,2,48,40.74662018,1,1,28.56
8.5,1.5,0.0,0.5,83,1,0,2,48,40.75194931,5,1,10.8
3.5,0.0,0.0,0.5,76,2,0,2,48,40.78422928,5,1,4.3
15.5,0.0,0.0,0.5,99,2,0,2,48,40.75896835,2,1,16.3
17.0,1.0,0.0,0.5,101,1,0,2,48,40.74018097,6,1,18.8
6.5,1.46,0.0,0.5,81,1,0,2,48,40.78004837,3,1,8.76
23.5,4.86,0.0,0.5,110,1,2,2,48,40.79321671,3,1,29.16
20.0,5.2,0.0,0.5,95,1,2,2,48,40.70239639,2,1,26.0
11.5,0.0,0.0,0.5,85,2,0,2,48,40.74670792,1,1,12.3
18.5,3.86,0.0,0.5,104,1,2,2,48,40.74517822,1,1,23.16
10.5,2.26,0.0,0.5,90,1,0,2,48,40.7465744,6,1,13.56
32.5,7.77,5.54,0.5,113,1,1,2,48,40.75548172,1,1,46.61
9.0,2.94,0.0,0.5,87,1,0,2,48,40.74885178,1,1,12.74
11.5,2.46,0.0,0.5,90,1,0,2,48,40.7802887,1,1,14.76
5.0,1.16,0.0,0.5,79,1,0,2,48,40.75894165,1,1,6.96
7.5,1.24,0.0,0.5,82,1,0,2,48,40.77196121,5,1,9.54
27.5,7.08,0.0,0.5,103,1,2,2,48,40.7741127,6,1,35.38
10.0,2.16,0.0,0.5,88,1,0,2,48,40.7417984,5,1,12.96
4.5,0.0,0.0,0.5,78,2,0,2,48,40.73460007,2,1,5.3
8.0,1.76,0.0,0.5,83,1,0,2,48,40.74126816,1,1,10.56
16.0,3.36,0.0,0.5,99,1,0,2,48,40.74528885,1,1,20.16
7.0,0.0,0.0,0.5,82,2,0,2,48,40.75236893,1,1,7.8
7.0,1.56,0.0,0.5,83,1,0,2,48,40.76205826,1,1,9.36
12.0,2.56,0.0,0.5,91,1,0,2,48,40.75149918,1,1,15.36
5.5,1.58,0.0,0.5,79,1,0,2,48,40.72010422,1,1,7.88
12.0,2.56,0.0,0.5,92,1,0,2,48,40.75061798,1,1,15.36
12.5,1.25,0.0,0.5,94,1,0,2,48,40.76198578,1,1,14.55
34.5,10.59,0.0,0.5,106,1,1,2,48,40.77083588,1,1,45.89
5.0,0.0,0.0,0.5,78,2,0,2,48,40.78610992,2,1,5.8
16.5,0.0,0.0,0.5,100,2,0,2,48,40.74993896,1,1,17.3
11.5,3.08,0.0,0.5,90,1,0,2,48,40.7653923,1,1,15.38
11.0,0.0,0.0,0.5,90,2,0,2,48,40.75143051,1,1,11.8
10.0,0.0,0.0,0.5,88,2,0,2,48,40.74960709,2,1,10.8
7.5,2.08,0.0,0.5,82,1,0,2,48,40.74176025,2,1,10.38
3.0,0.76,0.0,0.5,75,1,0,2,48,40.77509689,1,1,4.56
14.5,3.06,0.0,0.5,96,1,0,2,48,40.74017715,6,1,18.36
16.0,2.0,0.0,0.5,95,1,0,2,48,40.74985886,5,1,18.8
15.5,0.0,0.0,0.5,85,2,2,2,48,40.70980835,2,1,16.3
11.5,0.0,0.0,0.5,91,2,0,2,48,40.758461,1,1,12.3
4.5,1.32,0.0,0.5,78,1,0,2,48,40.73947906,1,1,6.62
19.0,0.0,0.0,0.5,159,2,2,2,48,40.77573013,2,1,19.8
6.5,1.46,0.0,0.5,81,1,0,2,48,40.77687073,6,1,8.76
9.5,0.0,0.0,0.5,87,2,0,2,48,40.73939896,1,1,10.3
8.0,1.0,0.0,0.5,83,1,0,2,48,40.76557922,1,1,9.8
25.5,5.26,0.0,0.5,102,1,2,2,48,40.70307541,1,1,31.56
15.0,3.16,0.0,0.5,96,1,0,2,48,40.73738098,1,1,18.96
7.0,1.56,0.0,0.5,82,1,0,2,48,40.76738739,1,1,9.36
11.5,0.0,0.0,0.5,93,2,0,2,48,40.76319122,1,1,12.3
8.0,1.76,0.0,0.5,83,1,0,2,48,40.77259064,1,1,10.56
15.5,3.26,0.0,0.5,96,1,2,2,48,40.74115372,1,1,19.56
10.5,2.26,0.0,0.5,91,1,0,2,48,40.75905991,1,1,13.56
10.5,2.26,0.0,0.5,89,1,0,2,48,40.73584747,1,1,13.56
8.5,1.86,0.0,0.5,86,1,0,2,48,40.75093842,1,1,11.16
6.5,1.46,0.0,0.5,81,1,0,2,48,40.77410889,5,1,8.76
23.5,0.0,0.0,0.5,103,2,2,2,48,40.71175003,1,1,24.3
5.5,1.58,0.0,0.5,81,1,0,2,48,40.76649094,1,1,7.88
5.5,1.26,0.0,0.5,79,1,0,2,48,40.77048111,1,1,7.56
5.5,1.26,0.0,0.5,80,1,0,2,48,40.75844574,3,1,7.56
5.0,1.16,0.0,0.5,78,1,0,2,48,40.77444458,2,1,6.96
13.5,2.86,0.0,0.5,90,1,0,2,48,40.70994568,2,1,17.16
12.5,0.0,0.0,0.5,94,2,0,2,48,40.75929642,2,1,13.3
9.0,1.96,0.0,0.5,85,1,0,2,48,40.7336235,1,1,11.76
9.0,2.94,0.0,0.5,87,1,0,2,48,40.75837326,2,1,12.74
6.5,1.46,0.0,0.5,81,1,0,2,48,40.73778915,1,1,8.76
5.0,0.0,0.0,0.5,79,2,0,2,48,40.78012848,1,1,5.8
10.5,0.0,0.0,0.5,90,2,0,2,48,40.74996567,1,1,11.3
10.0,2.0,0.0,0.5,83,1,0,2,48,40.75336838,1,1,12.8
8.5,1.86,0.0,0.5,86,1,0,2,48,40.76958466,1,1,11.16
7.0,1.56,0.0,0.5,82,1,0,2,48,40.77413559,1,1,9.36
6.5,0.0,0.0,0.5,82,2,0,2,48,40.75651169,1,1,7.3
6.5,1.46,0.0,0.5,81,1,0,2,48,40.71829987,1,1,8.76
20.0,5.2,0.0,0.5,104,1,2,2,48,40.7494812,1,1,26.0
5.0,0.0,0.0,0.5,79,2,0,2,48,40.7557869,1,1,5.8
8.0,2.64,0.0,0.5,83,1,0,2,48,40.77397537,5,1,11.44
10.0,2.16,0.0,0.5,84,1,0,2,49,40.75040817,1,1,12.96
5.0,1.45,0.0,0.5,80,1,0,2,49,40.76182175,1,1,7.25
14.5,0.0,0.0,0.5,99,2,0,2,49,40.76329422,1,1,15.3
14.5,3.06,0.0,0.5,95,1,0,2,49,40.74254227,1,1,18.36
8.0,2.0,0.0,0.5,85,1,0,2,49,40.75549316,1,1,10.8
14.5,3.06,0.0,0.5,94,1,0,2,49,40.72755051,1,1,18.36
9.0,1.96,0.0,0.5,86,1,0,2,49,40.76195908,1,1,11.76
5.0,1.16,0.0,0.5,80,1,0,2,49,40.74906921,6,1,6.96
5.0,0.0,0.0,0.5,78,2,0,2,49,40.76811218,3,1,5.8
22.5,0.0,0.0,0.5,110,2,2,2,49,40.76139069,3,1,23.3
10.0,2.7,0.0,0.5,86,1,0,2,49,40.7514801,1,1,13.5
3.5,0.75,0.0,0.5,76,1,0,2,49,40.74041748,1,1,5.05
8.0,0.0,0.0,0.5,84,2,0,2,49,40.75889969,6,1,8.8
14.0,0.0,0.0,0.5,94,2,0,2,49,40.78013992,1,1,14.8
22.0,6.84,0.0,0.5,103,1,2,2,49,40.72529602,1,1,29.64
15.0,0.0,0.0,0.5,94,2,0,2,49,40.75033569,1,1,15.8
5.5,0.0,0.0,0.5,81,2,0,2,49,40.70572662,1,1,6.3
7.0,1.56,0.0,0.5,83,1,0,2,49,40.72517776,4,1,9.36
17.0,0.0,0.0,0.5,100,2,0,2,49,40.76360703,1,1,17.8
9.0,1.96,0.0,0.5,87,1,0,2,49,40.76274109,1,1,11.76
6.0,0.0,0.0,0.5,80,2,0,2,49,40.78839111,2,1,6.8
7.5,2.49,0.0,0.5,83,1,0,2,49,40.72906113,3,1,10.79
7.0,1.56,0.0,0.5,83,1,0,2,49,40.73513794,1,1,9.36
8.0,1.76,0.0,0.5,85,1,0,2,49,40.71347809,1,1,10.56
22.5,6.99,0.0,0.5,114,1,2,2,49,40.75632858,5,1,30.29
4.0,0.0,0.0,0.5,78,2,0,2,49,40.72745132,1,1,4.8
13.0,2.76,0.0,0.5,90,1,0,2,49,40.73971176,1,1,16.56
6.5,2.19,0.0,0.5,82,1,0,2,49,40.74411774,1,1,9.49
13.0,0.0,0.0,0.5,92,2,0,2,49,40.71715164,1,1,13.8
14.5,0.0,0.0,0.5,92,2,0,2,49,40.75008011,1,1,15.3
11.5,2.46,0.0,0.5,92,1,0,2,49,40.76581955,1,1,14.76
7.5,1.66,0.0,0.5,83,1,0,2,49,40.76311111,1,1,9.96
8.5,0.0,0.0,0.5,87,2,0,2,49,40.74861908,5,1,9.3
17.5,0.0,0.0,0.5,104,2,0,2,49,40.75363541,1,1,18.3
11.0,2.95,0.0,0.5,91,1,0,2,49,40.75679398,1,1,14.75
24.5,0.0,0.0,0.5,95,2,2,2,49,40.77048874,2,1,25.3
4.0,0.0,0.0,0.5,78,2,0,2,49,40.74290085,1,1,4.8
6.0,0.0,0.0,0.5,83,2,0,2,49,40.75284576,1,1,6.8
27.5,0.0,0.0,0.5,97,2,2,2,49,40.85774994,1,1,28.3
6.5,1.46,0.0,0.5,80,1,0,2,49,40.78302765,1,1,8.76
12.5,0.0,0.0,0.5,90,2,0,2,49,40.78327942,2,1,13.3
31.5,7.57,5.54,0.5,105,1,1,2,49,40.76870728,3,1,45.41
6.0,0.0,0.0,0.5,81,1,0,2,49,40.741539,1,1,6.8
6.0,0.0,0.0,0.5,82,1,0,2,49,40.75236893,1,1,6.8
6.5,1.46,0.0,0.5,82,1,0,2,49,40.75365829,1,1,8.76
12.0,2.56,0.0,0.5,92,1,0,2,49,40.7506485,1,1,15.36
17.0,3.56,0.0,0.5,96,1,2,2,49,40.74317551,2,1,21.36
7.5,1.66,0.0,0.5,85,1,0,2,49,40.75188828,1,1,9.96
10.5,1.0,0.0,0.5,89,1,0,2,49,40.74195862,1,1,12.3
9.5,2.06,0.0,0.5,89,1,0,2,49,40.74367142,1,1,12.36
3.5,0.0,0.0,0.5,77,2,0,2,49,40.7375946,1,1,4.3
5.5,1.26,0.0,0.5,80,1,0,2,49,40.75197983,1,1,7.56
8.5,1.86,0.0,0.5,85,1,0,2,49,40.75072479,1,1,11.16
7.0,1.95,0.0,0.5,81,1,0,2,49,40.74678421,1,1,9.75
13.0,2.76,0.0,0.5,90,1,0,2,49,40.74918747,2,1,16.56
9.0,0.01,0.0,0.5,87,1,0,2,49,40.76976013,2,1,9.81
8.0,0.0,0.0,0.5,85,2,0,2,49,40.76245117,2,1,8.8
23.5,5.0,0.0,0.5,96,1,2,2,49,40.76585388,1,1,29.3
12.0,2.55,0.0,0.5,91,1,0,2,49,40.75566864,1,1,15.35
14.0,2.96,0.0,0.5,97,1,0,2,49,40.76823044,3,1,17.76
8.5,1.86,0.0,0.5,86,1,0,2,49,40.75931931,1,1,11.16
12.0,3.2,0.0,0.5,86,1,0,2,49,40.72278595,1,1,16.0
6.0,1.36,0.0,0.5,82,1,0,2,49,40.75902557,1,1,8.16
7.5,2.08,0.0,0.5,84,1,0,2,49,40.75011063,1,1,10.38
7.0,1.56,0.0,0.5,85,1,0,2,49,40.75746918,1,1,9.36
5.5,1.58,0.0,0.5,80,1,0,2,49,40.74185944,5,1,7.88
6.5,1.46,0.0,0.5,84,1,0,2,49,40.7644043,1,1,8.76
4.5,0.0,0.0,0.5,78,2,0,2,49,40.72496033,5,1,5.3
8.5,0.0,0.0,0.5,87,2,0,2,49,40.74404907,1,1,9.3
6.5,1.82,0.0,0.5,82,1,0,2,49,40.74388123,1,1,9.12
10.0,0.0,0.0,0.5,88,2,0,2,49,40.77916718,1,1,10.8
11.5,0.0,0.0,0.5,92,2,0,2,49,40.71984863,1,1,12.3
8.5,2.32,0.0,0.5,86,1,0,2,49,40.76425934,3,1,11.62
31.5,5.0,5.54,0.5,105,1,1,2,49,40.77055359,2,1,42.84
12.0,0.0,0.0,0.5,92,2,0,2,49,40.76525879,1,1,12.8
8.5,1.86,0.0,0.5,85,1,0,2,49,40.73997116,1,1,11.16
6.0,1.0,0.0,0.5,81,1,0,2,49,40.78903961,1,1,7.8
14.5,3.82,0.0,0.5,97,1,0,2,49,40.77719879,1,1,19.12
32.5,7.77,5.54,0.5,113,1,1,2,49,40.75239944,1,1,46.61
6.0,1.7,0.0,0.5,80,1,0,2,49,40.78542328,1,1,8.5
17.5,1.83,0.0,0.5,89,1,2,2,49,40.75203323,2,1,20.13
6.5,2.0,0.0,0.5,82,1,0,2,49,40.7728157,1,1,9.3
4.0,0.96,0.0,0.5,78,1,0,2,49,40.78007889,5,1,5.76
10.5,2.82,0.0,0.5,91,1,0,2,49,40.75452805,5,1,14.12
17.5,0.0,0.0,0.5,101,2,0,2,49,40.72291565,2,1,18.3
15.0,1.0,0.0,0.5,98,1,0,2,49,40.71712112,1,1,16.8
